post_id,country,prediction,stratum,primary_annotator,is_shared,cross_annotator,source
8815e794-6523-7434-e091-a767b05a5ee8,Somalia,Normal,Normal,annotator_somalia,False,,pipeline_positive
0cde5d04-423c-691e-4e37-43f535099f42,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
cdcbaf57-2f82-0d3a-c264-ac1407318236,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
9c779ad4-688e-d0a0-8ba7-42402c7bb85b,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
831154f4-797a-7a1a-b632-20df89bcc64b,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
ab7e9bdb-fc50-9922-41d0-2389f755defb,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
f4c35902-12ef-fc5c-e71f-c9fb8e9142d6,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
23e13532-25b0-4d25-0082-53b34543cb10,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
7abed338-2b91-114c-ade7-1376f3c39268,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
602e36a7-914b-8093-dd00-40c1d25f8b3d,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
4ec23b28-4a13-a280-5af1-59ea2a24e23e,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
ffea46d2-9e42-cd7a-e32a-7b29f72ee7c2,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
12ea9232-a134-bc01-b2cc-959888431991,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
193b47ea-5436-739f-e555-d0265cd2be92,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
apify-33336ba63964,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
a7da0117-f2ff-4895-42d6-1e93944a77dc,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
ea93ad0e-2e82-e294-6b9a-2054c31a6edd,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
f094aeb0-9350-72b5-9959-d229a88b6511,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
d75e8e7f-aa0d-2ad5-a4bf-cb6ce1f3ce3a,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
b25d98b5-b352-3964-e729-2d4cda2c9c50,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
db817d4a-b97a-e4b7-4aa7-f8e2d85822ca,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
284c20ee-579e-2634-1443-26cbc9a57ff1,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
f574e3ee-eb8c-ceb9-1465-f81b5b5311bb,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
c1353e14-feee-ca9d-d168-c359ad208d7e,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
23b0e637-a84c-c957-3ee2-8fa3fd9d4686,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
08095563-0cc9-f8f9-78da-cbde0c4e82d3,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
8ba2d900-6db1-4cd4-9d3c-267a554ca134,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
6e978ab6-2270-148d-e6a0-3062152b3bb7,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
1bfe2826-2621-9719-a8ce-6ced04292ec1,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
902b48d3-4565-fe69-2e3d-6c9f327dce5f,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
d991dd5e-04ce-eb7f-c877-cb0c20841074,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
6c44f19a-6597-a91e-564b-6adb90161b50,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
59c0c78f-052f-3660-0362-0455d384baf8,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
4acd8704-77f0-0dfc-6145-9231e0fc375e,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
d974da51-ed2e-aaa9-87ad-3a1e38cc4c47,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
65d781c1-26ad-ae49-d892-642932e3bf29,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
589e3120-9385-2367-4c0e-b5c6ceb832dd,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
312dd394-f302-8800-477d-1693e701408e,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
f1fe39d0-7546-0a19-d51d-665a7ba4c821,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
05ebc7b9-1ede-cbf7-6df5-ab4b22a14256,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
a8230f17-03cb-6ed9-af00-79ee198e89b0,South Sudan,Hate,Hate,annotator_south_sudan,False,,pipeline_positive
9fb7a342-4055-bd4d-67ac-75a016e6e49c,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
2ac8319f-3729-79b5-af52-ab83ed5f09c1,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
110bfd3f-1250-9188-735b-08dacd3e3da7,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
2fa722a0-ae44-7225-a02d-0603b0c3aa60,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
3a5a35a0-ab6b-fda9-62a6-10bd0d14a20f,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
e54e1e8d-91f1-2049-f7f5-77be9ddc41f8,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
8ba07b94-a699-e323-eb1b-73ed5fa29812,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
c8dba9e3-e165-55ea-8c61-0843098aa14e,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
89228f11-72d7-1b5c-6d4d-ada81a0dce1d,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
02509c72-ad49-9c33-b7de-3bc4766e23fb,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
c5445834-c039-805e-3f32-9babb17f1bdb,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
dda43ffa-89ff-524c-e0f9-144636da9943,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
86eca5a9-8323-38b4-3695-ff10a20cfc35,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
aaee7d4a-9899-3e56-5380-f580d9f2bf57,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
966e5909-f8cb-6f8c-3ce6-0e1e64aa38cd,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
c39e0ed4-2582-b808-a5a6-c09e9d1e3fee,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
443e92bd-0452-1f6e-4d6e-aed019e9e689,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
f70bbf31-71fd-74b7-f745-9c6a87780384,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
40570bfe-3afc-16c8-7e8d-44a7f476528c,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
0dca0525-85b7-2769-9bb3-33063121ef13,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
825c9bfb-d953-b8f4-ee1d-613103004fd0,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
6015b3ae-dbaf-e7fa-fbef-20e08d800b76,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
5c368fe3-e859-a6ea-e93e-2674cfd73809,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
e5ec6a01-ad4d-5e4b-275e-0d98a571f580,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
9c7f4b9c-a5f2-74ce-69dc-ba254933867c,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
a10dbc66-3a94-f304-a719-79dfee9dbcf2,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
b129410f-8b04-c80c-e7ec-4f1b899a697c,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
d49d73d1-ca53-de2f-02dc-72bf88a979e0,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
41811732-079b-d09b-cb09-b93b02bc39ab,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
9df357ba-e18c-4052-ab1f-4b07e76cd496,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
ac5add93-8463-5471-660f-d48f4bbd2257,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
e9c235b9-66cd-864f-2842-99476d5f88d4,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
5c75654d-dbbf-cfd5-e765-f73b5e13b18f,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
be4997f5-51fb-410d-3b7b-425af262aef4,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
ff10a109-0e32-fbf2-e760-6aaee64beb6e,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
d4120586-ee83-aeef-d8c3-b3d2a9519185,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
74cc60cb-1e64-3d81-de9f-a03c26d2779b,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
33b4b94a-bf4c-fc23-dd61-cfdee9fb9e18,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
18db8749-322d-e9ed-7ba0-34acd3739c65,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
332a0d18-4f0b-3147-77c5-464d794d26b5,South Sudan,Abusive,Abusive,annotator_south_sudan,False,,pipeline_positive
085caddb-c19d-7542-f011-fd1c3c790363,South Sudan,Questionable,Questionable,annotator_south_sudan,True,annotator_kenya,pipeline_positive
a931cd00-0bcb-bc78-e43b-74864c7706b0,South Sudan,Questionable,Questionable,annotator_south_sudan,True,annotator_kenya,pipeline_positive
191608a4-beb6-067d-57e5-045dd2446b95,South Sudan,Questionable,Questionable,annotator_south_sudan,True,annotator_kenya,pipeline_positive
e974ea3f-bc2d-5c71-0f2f-9390fd0db36b,South Sudan,Questionable,Questionable,annotator_south_sudan,True,annotator_kenya,pipeline_positive
0200f31e-6069-b4c6-6a1e-00395ce09a84,South Sudan,Questionable,Questionable,annotator_south_sudan,True,annotator_kenya,pipeline_positive
d7604440-1691-fd31-71c2-7a61d414f616,South Sudan,Questionable,Questionable,annotator_south_sudan,True,annotator_kenya,pipeline_positive
f1251357-5b07-8562-37da-0c00f2d44366,South Sudan,Questionable,Questionable,annotator_south_sudan,True,annotator_kenya,pipeline_positive
36250250-2829-d464-eb93-f9a91367ec00,South Sudan,Questionable,Questionable,annotator_south_sudan,True,annotator_kenya,pipeline_positive
0392fd67-3dbb-b9f9-eda6-d732a2d2ec43,South Sudan,Questionable,Questionable,annotator_south_sudan,True,annotator_kenya,pipeline_positive
1b0f6d4a-3602-16fa-73ba-c2cbc0fce135,South Sudan,Questionable,Questionable,annotator_south_sudan,True,annotator_kenya,pipeline_positive
apify-61f110527160,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
apify-84eb0d3520c5,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
apify-5813b046229c,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
5b6446dc-6609-a82c-5bc8-fd42883ea61b,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
3c7b184a-cc7a-f78d-b3e7-f2a84acb479f,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
ef4d6d3d-87df-9482-eab9-88cba062cee1,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
e4386b61-2cd0-c98d-e2f4-8b7c2f1474e7,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
bd85ce70-e20e-8a05-17a2-e35b42f7564b,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
fbbbaa58-e984-fc1d-4b0b-58e1a6dd06c5,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
7d910ba6-f7e9-10b0-9981-8af5c1817f67,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
f6977adf-3a2e-3fcd-4b5b-6c5f51798847,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
3dd0bfc5-a7f5-ef00-41e2-3cbf8750901e,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
1acaedb2-9993-80aa-01af-8a3e33e9ae51,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
9bdb8344-94d8-c659-7628-8d3e9d35a262,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
9f86b21c-0f69-5148-f160-3189b5f412b7,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
9f20471c-38e7-a26b-ecdd-71c6b7ee87c3,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
945df569-d889-d721-42e5-b387598e3b13,South Sudan,Normal,Normal,annotator_south_sudan,False,,pipeline_positive
